lemID	lemFreq	lemma	PoS	wordFreq	word	%form
30935	403	estibar	v	89	estibar	0.221
30935	403	estibar	v	30	estibado	0.074
30935	403	estibar	v	30	estibados	0.074
30935	403	estibar	v	23	estibada	0.057
30935	403	estibar	v	23	estibadas	0.057
30935	403	estibar	v	17	estibando	0.042
30935	403	estibar	v	12	estibe	0.030
30935	403	estibar	v	9	estibaba	0.022
30935	403	estibar	v	8	estiban	0.020
30935	403	estibar	v	7	estibo	0.017
30935	403	estibar	v	5	estibaban	0.012
30935	403	estibar	v	5	estiben	0.012
30935	403	estibar	v	5	estibaron	0.012
30945	402	ojota	n	352	ojotas	0.876
30945	402	ojota	n	50	ojota	0.124
30955	402	turbador	j	191	turbadora	0.475
30955	402	turbador	j	123	turbador	0.306
30955	402	turbador	j	45	turbadores	0.112
30955	402	turbador	j	43	turbadoras	0.107
30965	402	reagrupamiento	n	361	reagrupamiento	0.898
30965	402	reagrupamiento	n	41	reagrupamientos	0.102
30975	401	prologuista	n	364	prologuista	0.908
30975	401	prologuista	n	37	prologuistas	0.092
30985	400	champa	n	202	champas	0.505
30985	400	champa	n	198	champa	0.495
30995	400	bailecito	n	314	bailecito	0.785
30995	400	bailecito	n	86	bailecitos	0.215
31005	399	criollismo	n	388	criollismo	0.972
31005	399	criollismo	n	11	criollismos	0.028
31015	399	envilecimiento	n	390	envilecimiento	0.977
31015	399	envilecimiento	n	9	envilecimientos	0.023
31025	399	adivinador	n	252	adivinador	0.632
31025	399	adivinador	n	98	adivinadores	0.246
31025	399	adivinador	n	39	adivinadora	0.098
31025	399	adivinador	n	10	adivinadoras	0.025
31035	398	cántabro	n	234	cántabro	0.588
31035	398	cántabro	n	164	cántabros	0.412
31045	398	patéticamente	r	398	patéticamente	1.000
31055	397	triunfalmente	r	397	triunfalmente	1.000
31065	397	edáfico	j	114	edáficas	0.287
31065	397	edáfico	j	110	edáficos	0.277
31065	397	edáfico	j	95	edáfica	0.239
31065	397	edáfico	j	78	edáfico	0.196
31075	396	fago	n	204	fagos	0.515
31075	396	fago	n	192	fago	0.485
31085	396	enjundioso	j	184	enjundioso	0.465
31085	396	enjundioso	j	83	enjundiosa	0.210
31085	396	enjundioso	j	65	enjundiosos	0.164
31085	396	enjundioso	j	64	enjundiosas	0.162
31095	395	jalisco	j	394	jalisco	0.997
31105	395	fanfarronear	v	178	fanfarronear	0.451
31105	395	fanfarronear	v	60	fanfarroneando	0.152
31105	395	fanfarronear	v	47	fanfarronea	0.119
31105	395	fanfarronear	v	24	fanfarroneo	0.061
31105	395	fanfarronear	v	23	fanfarronean	0.058
31105	395	fanfarronear	v	22	fanfarroneaba	0.056
31105	395	fanfarronear	v	7	fanfarroneó	0.018
31105	395	fanfarronear	v	6	fanfarroneaban	0.015
31115	394	huaso	n	215	huaso	0.546
31115	394	huaso	n	179	huasos	0.454
31125	394	lejanamente	r	394	lejanamente	1.000
31135	393	ludópata	n	201	ludópata	0.511
31135	393	ludópata	n	192	ludópatas	0.489
31145	393	discente	n	226	discentes	0.575
31145	393	discente	n	167	discente	0.425
31155	392	cerealero	j	161	cerealeras	0.411
31155	392	cerealero	j	110	cerealera	0.281
31155	392	cerealero	j	68	cerealeros	0.173
31155	392	cerealero	j	53	cerealero	0.135
31165	392	bocinazo	n	283	bocinazos	0.722
31165	392	bocinazo	n	109	bocinazo	0.278
31175	391	sublimidad	n	375	sublimidad	0.959
31175	391	sublimidad	n	16	sublimidades	0.041
31185	391	jaba	n	213	jaba	0.545
31185	391	jaba	n	178	jabas	0.455
31195	391	pollada	n	202	polladas	0.517
31195	391	pollada	n	189	pollada	0.483
31205	390	inversiones	n	390	inversiones	1.000
31215	390	neuropsiquiátrico	j	185	neuropsiquiátrico	0.474
31215	390	neuropsiquiátrico	j	120	neuropsiquiátricos	0.308
31215	390	neuropsiquiátrico	j	52	neuropsiquiátricas	0.133
31215	390	neuropsiquiátrico	j	33	neuropsiquiátrica	0.085
31225	390	luciente	j	332	luciente	0.851
31225	390	luciente	j	58	lucientes	0.149
31235	389	jocosamente	r	389	jocosamente	1.000
31245	389	detrito	n	329	detritos	0.846
31245	389	detrito	n	60	detrito	0.154
31255	388	esparto	n	376	esparto	0.969
31255	388	esparto	n	12	espartos	0.031
31265	388	prono	j	205	prono	0.528
31265	388	prono	j	173	prona	0.446
31265	388	prono	j	6	pronos	0.015
31275	387	encapotado	j	329	encapotado	0.850
31275	387	encapotado	j	37	encapotados	0.096
31275	387	encapotado	j	19	encapotada	0.049
31285	387	registrante	n	208	registrantes	0.537
31285	387	registrante	n	179	registrante	0.463
31295	387	estilete	n	311	estilete	0.804
31295	387	estilete	n	76	estiletes	0.196
31305	387	turbidez	n	384	turbidez	0.992
31315	386	santeño	j	250	santeña	0.648
31315	386	santeño	j	89	santeño	0.231
31315	386	santeño	j	24	santeñas	0.062
31315	386	santeño	j	23	santeños	0.060
31325	386	entallar	v	80	entallado	0.207
31325	386	entallar	v	57	entallar	0.148
31325	386	entallar	v	46	entallada	0.119
31325	386	entallar	v	42	entalla	0.109
31325	386	entallar	v	40	entalladas	0.104
31325	386	entallar	v	40	entallados	0.104
31325	386	entallar	v	23	entallan	0.060
31325	386	entallar	v	17	entalle	0.044
31325	386	entallar	v	10	entallen	0.026
31325	386	entallar	v	6	entallaba	0.016
31335	385	comunicable	j	294	comunicable	0.764
31335	385	comunicable	j	91	comunicables	0.236
31345	385	toquilla	n	368	toquilla	0.956
31345	385	toquilla	n	17	toquillas	0.044
31355	384	carburar	v	114	carburar	0.297
31355	384	carburar	v	66	carburado	0.172
31355	384	carburar	v	48	carbura	0.125
31355	384	carburar	v	37	carburando	0.096
31355	384	carburar	v	23	carburados	0.060
31355	384	carburar	v	18	carburo	0.047
31355	384	carburar	v	15	carburan	0.039
31355	384	carburar	v	15	carburada	0.039
31355	384	carburar	v	8	carbure	0.021
31355	384	carburar	v	8	carburaba	0.021
31355	384	carburar	v	7	carburadas	0.018
31355	384	carburar	v	6	carburas	0.016
31355	384	carburar	v	5	carburó	0.013
31355	384	carburar	v	5	carburen	0.013
31365	384	progestágeno	j	288	progestágeno	0.750
31365	384	progestágeno	j	94	progestágenos	0.245
31375	384	minoridad	n	376	minoridad	0.979
31375	384	minoridad	n	8	minoridades	0.021
31385	384	filmoteca	n	325	filmoteca	0.846
31385	384	filmoteca	n	59	filmotecas	0.154
31395	383	pajonal	n	229	pajonales	0.598
31395	383	pajonal	n	154	pajonal	0.402
31405	383	cabestro	n	224	cabestro	0.585
31405	383	cabestro	n	159	cabestros	0.415
31415	382	sembradora	n	198	sembradoras	0.518
31415	382	sembradora	n	184	sembradora	0.482
31425	381	exclusivista	j	272	exclusivista	0.714
31425	381	exclusivista	j	109	exclusivistas	0.286
31435	381	plaquita	n	237	plaquita	0.622
31435	381	plaquita	n	144	plaquitas	0.378
31445	381	gramilla	n	361	gramilla	0.948
31445	381	gramilla	n	20	gramillas	0.052
31455	380	somatización	n	247	somatización	0.650
31455	380	somatización	n	133	somatizaciones	0.350
31465	380	gánster	n	278	gánster	0.732
31465	380	gánster	n	102	gánsteres	0.268
31475	379	eucaliptus	n	379	eucaliptus	1.000
31485	379	oscarizado	j	197	oscarizado	0.520
31485	379	oscarizado	j	155	oscarizada	0.409
31485	379	oscarizado	j	14	oscarizados	0.037
31485	379	oscarizado	j	13	oscarizadas	0.034
31495	378	celebérrimo	j	170	celebérrima	0.450
31495	378	celebérrimo	j	163	celebérrimo	0.431
31495	378	celebérrimo	j	25	celebérrimos	0.066
31495	378	celebérrimo	j	20	celebérrimas	0.053
31505	378	ayer	n	349	ayeres	0.923
31505	378	ayer	n	28	ayer	0.074
31515	378	postín	n	377	postín	0.997
31525	377	papanicolau	n	355	papanicolau	0.942
31525	377	papanicolau	n	22	papanicolaus	0.058
31535	377	slip	n	305	slip	0.809
31535	377	slip	n	72	slips	0.191
31545	376	cenagoso	j	182	cenagoso	0.484
31545	376	cenagoso	j	79	cenagosa	0.210
31545	376	cenagoso	j	67	cenagosas	0.178
31545	376	cenagoso	j	48	cenagosos	0.128
31555	376	amoblado	j	133	amoblado	0.354
31555	376	amoblado	j	105	amoblada	0.279
31555	376	amoblado	j	87	amoblados	0.231
31555	376	amoblado	j	51	amobladas	0.136
31565	375	poscolonial	j	225	poscolonial	0.600
31565	375	poscolonial	j	150	poscoloniales	0.400
31575	375	rueca	n	329	rueca	0.877
31575	375	rueca	n	46	ruecas	0.123
31585	374	licra	n	273	licra	0.730
31585	374	licra	n	101	licras	0.270
31595	374	krill	n	363	krill	0.971
31595	374	krill	n	11	krills	0.029
31605	373	carancho	n	247	carancho	0.662
31605	373	carancho	n	126	caranchos	0.338
31615	373	subliminalmente	r	373	subliminalmente	1.000
31625	373	teclista	n	354	teclista	0.949
31625	373	teclista	n	19	teclistas	0.051
31635	373	mameluco	n	338	mameluco	0.906
31635	373	mameluco	n	35	mamelucos	0.094
31645	372	incontaminado	j	182	incontaminada	0.489
31645	372	incontaminado	j	115	incontaminado	0.309
31645	372	incontaminado	j	46	incontaminados	0.124
31645	372	incontaminado	j	29	incontaminadas	0.078
31655	372	sprinter	n	236	sprinter	0.634
31655	372	sprinter	n	136	sprinters	0.366
31665	371	nadería	n	190	naderías	0.512
31665	371	nadería	n	181	nadería	0.488
31675	371	entérico	j	122	entérico	0.329
31675	371	entérico	j	107	entérica	0.288
31675	371	entérico	j	83	entéricas	0.224
31675	371	entérico	j	59	entéricos	0.159
31685	370	ingrávido	j	137	ingrávido	0.370
31685	370	ingrávido	j	110	ingrávidos	0.297
31685	370	ingrávido	j	96	ingrávida	0.259
31685	370	ingrávido	j	27	ingrávidas	0.073
31695	370	vizconde	n	340	vizconde	0.919
31695	370	vizconde	n	30	vizcondes	0.081
31705	369	otomano	n	297	otomanos	0.805
31705	369	otomano	n	72	otomano	0.195
31715	369	subluxación	n	270	subluxación	0.732
31715	369	subluxación	n	99	subluxaciones	0.268
31725	369	comercialidad	n	369	comercialidad	1.000
31735	368	ayurvédico	j	238	ayurvédica	0.647
31735	368	ayurvédico	j	66	ayurvédico	0.179
31735	368	ayurvédico	j	40	ayurvédicos	0.109
31735	368	ayurvédico	j	24	ayurvédicas	0.065
31745	368	interlineado	n	312	interlineado	0.848
31745	368	interlineado	n	56	interlineados	0.152
31755	368	brocal	n	246	brocal	0.668
31755	368	brocal	n	122	brocales	0.332
31765	367	sumergible	n	215	sumergible	0.586
31765	367	sumergible	n	152	sumergibles	0.414
31775	367	abstraído	j	240	abstraído	0.654
31775	367	abstraído	j	66	abstraída	0.180
31775	367	abstraído	j	48	abstraídos	0.131
31775	367	abstraído	j	13	abstraídas	0.035
31785	366	sobrevaluación	n	357	sobrevaluación	0.975
31785	366	sobrevaluación	n	9	sobrevaluaciones	0.025
31795	366	inocentada	n	275	inocentada	0.751
31795	366	inocentada	n	91	inocentadas	0.249
31805	365	presciencia	n	363	presciencia	0.995
31815	365	vivaracho	j	158	vivaracha	0.433
31815	365	vivaracho	j	125	vivaracho	0.342
31815	365	vivaracho	j	67	vivarachos	0.184
31815	365	vivaracho	j	15	vivarachas	0.041
31825	365	epicúreo	n	240	epicúreos	0.658
31825	365	epicúreo	n	125	epicúreo	0.342
31835	365	cancel	n	280	cancel	0.767
31835	365	cancel	n	83	canceles	0.227
31845	364	academicista	j	245	academicista	0.673
31845	364	academicista	j	119	academicistas	0.327
31855	364	encastrar	v	80	encastrar	0.220
31855	364	encastrar	v	61	encastrado	0.168
31855	364	encastrar	v	48	encastrados	0.132
31855	364	encastrar	v	36	encastra	0.099
31855	364	encastrar	v	36	encastran	0.099
31855	364	encastrar	v	33	encastradas	0.091
31855	364	encastrar	v	27	encastrada	0.074
31855	364	encastrar	v	10	encastrando	0.027
31855	364	encastrar	v	7	encastren	0.019
31855	364	encastrar	v	7	encastró	0.019
31865	363	geoquímico	j	125	geoquímica	0.344
31865	363	geoquímico	j	107	geoquímicos	0.295
31865	363	geoquímico	j	73	geoquímico	0.201
31865	363	geoquímico	j	58	geoquímicas	0.160
31875	363	desmembración	n	319	desmembración	0.879
31875	363	desmembración	n	44	desmembraciones	0.121
31885	363	exprimidor	n	285	exprimidor	0.785
31885	363	exprimidor	n	45	exprimidores	0.124
31885	363	exprimidor	n	26	exprimidora	0.072
31885	363	exprimidor	n	7	exprimidoras	0.019
31895	362	helenista	n	194	helenistas	0.536
31895	362	helenista	n	168	helenista	0.464
31905	362	ciliar	j	275	ciliar	0.760
31905	362	ciliar	j	87	ciliares	0.240
31915	361	callosidad	n	300	callosidades	0.831
31915	361	callosidad	n	61	callosidad	0.169
31925	361	fantasmático	j	180	fantasmática	0.499
31925	361	fantasmático	j	122	fantasmático	0.338
31925	361	fantasmático	j	34	fantasmáticas	0.094
31925	361	fantasmático	j	25	fantasmáticos	0.069
31935	360	reparable	j	227	reparable	0.631
31935	360	reparable	j	133	reparables	0.369
31945	360	blandengue	j	245	blandengue	0.681
31945	360	blandengue	j	116	blandengues	0.322
31955	359	axis	n	359	axis	1.000
31965	359	segmentario	j	178	segmentaria	0.496
31965	359	segmentario	j	70	segmentario	0.195
31965	359	segmentario	j	57	segmentarios	0.159
31965	359	segmentario	j	54	segmentarias	0.150
31975	359	camorra	n	346	camorra	0.964
31975	359	camorra	n	13	camorras	0.036
31985	358	suavizante	j	247	suavizante	0.690
31985	358	suavizante	j	111	suavizantes	0.310
31995	358	diatónico	j	181	diatónica	0.506
31995	358	diatónico	j	75	diatónico	0.209
31995	358	diatónico	j	61	diatónicas	0.170
31995	358	diatónico	j	41	diatónicos	0.115
32005	357	potosino	n	302	potosinos	0.846
32005	357	potosino	n	55	potosino	0.154
32015	357	gomoso	j	166	gomosa	0.465
32015	357	gomoso	j	108	gomoso	0.303
32015	357	gomoso	j	52	gomosos	0.146
32015	357	gomoso	j	31	gomosas	0.087
32025	357	compartimentado	j	122	compartimentado	0.342
32025	357	compartimentado	j	120	compartimentada	0.336
32025	357	compartimentado	j	59	compartimentadas	0.165
32025	357	compartimentado	j	56	compartimentados	0.157
32035	356	múltiplo	j	218	múltiplo	0.612
32035	356	múltiplo	j	115	múltiplos	0.323
32035	356	múltiplo	j	20	múltiplas	0.056
32045	356	cisterciense	j	211	cisterciense	0.593
32045	356	cisterciense	j	145	cistercienses	0.407
32055	355	noctámbulo	j	133	noctámbulo	0.375
32055	355	noctámbulo	j	99	noctámbulos	0.279
32055	355	noctámbulo	j	93	noctámbula	0.262
32055	355	noctámbulo	j	30	noctámbulas	0.085
32065	355	estampido	n	273	estampido	0.769
32065	355	estampido	n	82	estampidos	0.231
32075	354	baguette	n	252	baguette	0.712
32075	354	baguette	n	102	baguettes	0.288
32085	354	debilitación	n	344	debilitación	0.972
32085	354	debilitación	n	10	debilitaciones	0.028
32095	353	pazo	n	180	pazos	0.510
32095	353	pazo	n	173	pazo	0.490
32105	353	elogiable	j	292	elogiable	0.827
32105	353	elogiable	j	61	elogiables	0.173
32115	352	terracita	n	239	terracita	0.679
32115	352	terracita	n	113	terracitas	0.321
32125	352	fiduciaria	n	282	fiduciaria	0.801
32125	352	fiduciaria	n	70	fiduciarias	0.199
32135	352	desamortización	n	302	desamortización	0.858
32135	352	desamortización	n	50	desamortizaciones	0.142
32145	351	natillas	n	351	natillas	1.000
32155	351	nicotínico	j	200	nicotínico	0.570
32155	351	nicotínico	j	98	nicotínicos	0.279
32155	351	nicotínico	j	50	nicotínica	0.142
32165	350	desautorización	n	336	desautorización	0.960
32165	350	desautorización	n	14	desautorizaciones	0.040
32175	350	sedicioso	n	248	sediciosos	0.709
32175	350	sedicioso	n	102	sedicioso	0.291
32185	350	embarrada	n	240	embarrada	0.686
32185	350	embarrada	n	110	embarradas	0.314
32195	349	recalificar	v	147	recalificar	0.421
32195	349	recalificar	v	44	recalificado	0.126
32195	349	recalificar	v	30	recalificados	0.086
32195	349	recalificar	v	23	recalifica	0.066
32195	349	recalificar	v	21	recalifican	0.060
32195	349	recalificar	v	16	recalificando	0.046
32195	349	recalificar	v	14	recalificó	0.040
32195	349	recalificar	v	10	recalifique	0.029
32195	349	recalificar	v	8	recalificada	0.023
32195	349	recalificar	v	7	recalifiquen	0.020
32195	349	recalificar	v	5	recalificadas	0.014
32195	349	recalificar	v	5	recalificaron	0.014
32205	349	otorrino	n	308	otorrino	0.883
32205	349	otorrino	n	41	otorrinos	0.117
32215	348	churumbel	n	246	churumbeles	0.707
32215	348	churumbel	n	102	churumbel	0.293
32225	348	aceitera	n	208	aceitera	0.598
32225	348	aceitera	n	140	aceiteras	0.402
32235	348	monograma	n	255	monograma	0.733
32235	348	monograma	n	93	monogramas	0.267
32245	347	supuración	n	298	supuración	0.859
32245	347	supuración	n	48	supuraciones	0.138
32255	347	tempura	n	334	tempura	0.963
32255	347	tempura	n	13	tempuras	0.037
32265	347	engavetar	v	72	engavetar	0.207
32265	347	engavetar	v	56	engavetó	0.161
32265	347	engavetar	v	43	engavetado	0.124
32265	347	engavetar	v	25	engavetan	0.072
32265	347	engavetar	v	23	engaveta	0.066
32265	347	engavetar	v	20	engavetados	0.058
32265	347	engavetar	v	20	engavetada	0.058
32265	347	engavetar	v	16	engavetaron	0.046
32265	347	engavetar	v	14	engaveten	0.040
32265	347	engavetar	v	11	engavete	0.032
32265	347	engavetar	v	9	engavetando	0.026
32265	347	engavetar	v	8	engaveté	0.023
32265	347	engavetar	v	8	engaveto	0.023
32275	346	alienígeno	j	173	alienigenas	0.500
32275	346	alienígeno	j	164	alienigena	0.474
32275	346	alienígeno	j	7	alienigenos	0.020
32285	346	execrar	v	88	execrado	0.254
32285	346	execrar	v	57	execrada	0.165
32285	346	execrar	v	49	execrar	0.142
32285	346	execrar	v	41	execrados	0.118
32285	346	execrar	v	27	execra	0.078
32285	346	execrar	v	15	execro	0.043
32285	346	execrar	v	12	execran	0.035
32285	346	execrar	v	11	execró	0.032
32285	346	execrar	v	10	execrando	0.029
32285	346	execrar	v	7	execradas	0.020
32285	346	execrar	v	6	execraron	0.017
32295	346	avezar	v	117	avezado	0.338
32295	346	avezar	v	92	avezados	0.266
32295	346	avezar	v	70	avece	0.202
32295	346	avezar	v	44	avezada	0.127
32295	346	avezar	v	22	avezadas	0.064
32305	345	yermo	n	274	yermo	0.794
32305	345	yermo	n	71	yermos	0.206
32315	345	microcosmo	n	237	microcosmos	0.687
32315	345	microcosmo	n	108	microcosmo	0.313
32325	344	posnatal	j	308	posnatal	0.895
32325	344	posnatal	j	36	posnatales	0.105
32335	344	largura	n	330	largura	0.959
32335	344	largura	n	14	larguras	0.041
32345	343	cauterización	n	299	cauterización	0.872
32345	343	cauterización	n	44	cauterizaciones	0.128
32355	343	reafirmante	j	233	reafirmante	0.679
32355	343	reafirmante	j	110	reafirmantes	0.321
32365	343	guardador	j	171	guardador	0.499
32365	343	guardador	j	112	guardadores	0.327
32365	343	guardador	j	42	guardadora	0.122
32365	343	guardador	j	18	guardadoras	0.052
32375	342	picadora	n	286	picadora	0.836
32375	342	picadora	n	56	picadoras	0.164
32385	342	inhalante	n	323	inhalantes	0.944
32385	342	inhalante	n	19	inhalante	0.056
32395	342	apoyador	n	181	apoyadores	0.529
32395	342	apoyador	n	161	apoyador	0.471
32405	341	hidrogenación	n	341	hidrogenación	1.000
32415	341	introyectar	v	66	introyectar	0.194
32415	341	introyectar	v	64	introyectado	0.188
32415	341	introyectar	v	41	introyectada	0.120
32415	341	introyectar	v	38	introyecta	0.111
32415	341	introyectar	v	30	introyecto	0.088
32415	341	introyectar	v	30	introyectados	0.088
32415	341	introyectar	v	19	introyectando	0.056
32415	341	introyectar	v	14	introyectadas	0.041
32415	341	introyectar	v	13	introyectan	0.038
32415	341	introyectar	v	6	introyectamos	0.018
32415	341	introyectar	v	6	introyecten	0.018
32425	341	arborización	n	319	arborización	0.935
32425	341	arborización	n	22	arborizaciones	0.065
32435	341	desabastecido	j	120	desabastecidos	0.352
32435	341	desabastecido	j	98	desabastecido	0.287
32435	341	desabastecido	j	64	desabastecidas	0.188
32435	341	desabastecido	j	59	desabastecida	0.173
32445	340	sisa	n	281	sisa	0.826
32445	340	sisa	n	59	sisas	0.174
32455	340	camal	n	244	camal	0.718
32455	340	camal	n	96	camales	0.282
32465	340	singladura	n	290	singladura	0.853
32465	340	singladura	n	50	singladuras	0.147
32475	339	caperucita	n	301	caperucita	0.888
32475	339	caperucita	n	38	caperucitas	0.112
32485	339	floema	n	339	floema	1.000
32495	339	apotegma	n	252	apotegma	0.743
32495	339	apotegma	n	87	apotegmas	0.257
32505	338	impermanencia	n	338	impermanencia	1.000
32515	338	púnico	j	125	púnica	0.370
32515	338	púnico	j	94	púnicas	0.278
32515	338	púnico	j	71	púnico	0.210
32515	338	púnico	j	48	púnicos	0.142
32525	338	acampanado	j	160	acampanados	0.473
32525	338	acampanado	j	67	acampanada	0.198
32525	338	acampanado	j	63	acampanado	0.186
32525	338	acampanado	j	48	acampanadas	0.142
32535	338	apuntalamiento	n	299	apuntalamiento	0.885
32535	338	apuntalamiento	n	39	apuntalamientos	0.115
32545	337	chubasquero	n	274	chubasquero	0.813
32545	337	chubasquero	n	63	chubasqueros	0.187
32555	337	fabulador	n	208	fabulador	0.617
32555	337	fabulador	n	68	fabuladora	0.202
32555	337	fabulador	n	55	fabuladores	0.163
32555	337	fabulador	n	6	fabuladoras	0.018
32565	336	yeti	n	297	yeti	0.884
32565	336	yeti	n	39	yetis	0.116
32575	336	premolar	n	241	premolares	0.717
32575	336	premolar	n	95	premolar	0.283
32585	336	barriobajero	j	137	barriobajero	0.408
32585	336	barriobajero	j	114	barriobajera	0.339
32585	336	barriobajero	j	45	barriobajeros	0.134
32585	336	barriobajero	j	40	barriobajeras	0.119
32595	335	temporadita	n	321	temporadita	0.958
32595	335	temporadita	n	14	temporaditas	0.042
32605	335	carajito	n	182	carajito	0.543
32605	335	carajito	n	153	carajitos	0.457
32615	335	expatriar	v	130	expatriar	0.388
32615	335	expatriar	v	71	expatriado	0.212
32615	335	expatriar	v	35	expatriados	0.104
32615	335	expatriar	v	22	expatriaron	0.066
32615	335	expatriar	v	17	expatrió	0.051
32615	335	expatriar	v	16	expatria	0.048
32615	335	expatriar	v	9	expatriaba	0.027
32615	335	expatriar	v	8	expatrio	0.024
32615	335	expatriar	v	7	expatriando	0.021
32615	335	expatriar	v	5	expatriándo	0.015
32625	334	étnicamente	r	334	étnicamente	1.000
32635	334	penthouse	n	308	penthouse	0.922
32635	334	penthouse	n	26	penthouses	0.078
32645	334	gremialismo	n	327	gremialismo	0.979
32645	334	gremialismo	n	7	gremialismos	0.021
32655	333	inspiratorio	j	149	inspiratorio	0.447
32655	333	inspiratorio	j	108	inspiratoria	0.324
32655	333	inspiratorio	j	53	inspiratorios	0.159
32655	333	inspiratorio	j	23	inspiratorias	0.069
32665	333	motero	j	196	moteras	0.589
32665	333	motero	j	137	motera	0.411
32675	333	antipatriótico	j	139	antipatriótica	0.417
32675	333	antipatriótico	j	116	antipatriótico	0.348
32675	333	antipatriótico	j	47	antipatrióticas	0.141
32675	333	antipatriótico	j	31	antipatrióticos	0.093
32685	332	desenroscar	v	130	desenroscar	0.392
32685	332	desenroscar	v	48	desenrosca	0.145
32685	332	desenroscar	v	25	desenroscado	0.075
32685	332	desenroscar	v	23	desenroscando	0.069
32685	332	desenroscar	v	14	desenrosco	0.042
32685	332	desenroscar	v	13	desenroscó	0.039
32685	332	desenroscar	v	12	desenroscamos	0.036
32685	332	desenroscar	v	12	desenrosque	0.036
32685	332	desenroscar	v	11	desenroscados	0.033
32685	332	desenroscar	v	10	desenroscan	0.030
32685	332	desenroscar	v	6	desenroscaba	0.018
32685	332	desenroscar	v	5	desenrósque	0.015
32695	332	coadjutor	n	260	coadjutor	0.783
32695	332	coadjutor	n	63	coadjutores	0.190
32695	332	coadjutor	n	7	coadjutora	0.021
32705	332	muñequera	n	206	muñequeras	0.620
32705	332	muñequera	n	126	muñequera	0.380
32715	331	lejitos	r	331	lejitos	1.000
32725	331	customizado	j	96	customizada	0.290
32725	331	customizado	j	83	customizado	0.251
32725	331	customizado	j	80	customizadas	0.242
32725	331	customizado	j	72	customizados	0.218
32735	331	correntada	n	205	correntada	0.619
32735	331	correntada	n	126	correntadas	0.381
32745	330	dadaísmo	n	327	dadaísmo	0.991
32755	330	garúa	n	267	garúa	0.809
32755	330	garúa	n	32	garúas	0.097
32755	330	garúa	n	31	garua	0.094
32765	330	ritualismo	n	281	ritualismo	0.852
32765	330	ritualismo	n	49	ritualismos	0.148
32775	330	inoperativo	j	150	inoperativo	0.455
32775	330	inoperativo	j	70	inoperativa	0.212
32775	330	inoperativo	j	64	inoperativos	0.194
32775	330	inoperativo	j	46	inoperativas	0.139
32785	329	erradamente	r	329	erradamente	1.000
32795	329	chirimía	n	209	chirimía	0.635
32795	329	chirimía	n	120	chirimías	0.365
32805	329	zanate	n	202	zanate	0.614
32805	329	zanate	n	127	zanates	0.386
32815	328	metereológico	j	103	metereológicas	0.314
32815	328	metereológico	j	86	metereológicos	0.262
32815	328	metereológico	j	77	metereológico	0.235
32815	328	metereológico	j	62	metereológica	0.189
32825	328	daguerrotipo	n	233	daguerrotipo	0.710
32825	328	daguerrotipo	n	95	daguerrotipos	0.290
32835	328	ex-mujer	j	316	ex-mujer	0.963
32835	328	ex-mujer	j	12	ex-mujeres	0.037
32845	327	resuello	n	295	resuello	0.902
32845	327	resuello	n	32	resuellos	0.098
32855	327	chocolatería	n	265	chocolatería	0.810
32855	327	chocolatería	n	62	chocolaterías	0.190
32865	327	empanar	v	82	empanar	0.251
32865	327	empanar	v	65	empanado	0.199
32865	327	empanar	v	41	empanados	0.125
32865	327	empanar	v	39	empanadas	0.119
32865	327	empanar	v	34	empana	0.104
32865	327	empanar	v	11	empano	0.034
32865	327	empanar	v	9	empanan	0.028
32865	327	empanar	v	7	empanas	0.021
32865	327	empanar	v	6	empane	0.018
32865	327	empanar	v	5	empané	0.015
32865	327	empanar	v	5	empanen	0.015
32875	326	desaguadero	n	300	desaguadero	0.920
32875	326	desaguadero	n	26	desaguaderos	0.080
32885	326	embrollar	v	96	embrollar	0.294
32885	326	embrollar	v	49	embrollado	0.150
32885	326	embrollar	v	45	embrolla	0.138
32885	326	embrollar	v	30	embrollan	0.092
32885	326	embrollar	v	23	embrollados	0.071
32885	326	embrollar	v	14	embrollada	0.043
32885	326	embrollar	v	14	embrollando	0.043
32885	326	embrollar	v	12	embrolló	0.037
32885	326	embrollar	v	8	embrollándo	0.025
32885	326	embrollar	v	5	embrollaron	0.015
32885	326	embrollar	v	5	embrollen	0.015
32895	326	tacañería	n	316	tacañería	0.969
32895	326	tacañería	n	10	tacañerías	0.031
32905	325	traducible	j	234	traducible	0.720
32905	325	traducible	j	91	traducibles	0.280
32915	325	famosillo	n	259	famosillos	0.797
32915	325	famosillo	n	66	famosillo	0.203
32925	325	picacho	n	221	picacho	0.680
32925	325	picacho	n	104	picachos	0.320
32935	324	hatillo	n	293	hatillo	0.904
32935	324	hatillo	n	31	hatillos	0.096
32945	324	responso	n	234	responso	0.722
32945	324	responso	n	90	responsos	0.278
32955	323	fotostático	j	196	fotostática	0.607
32955	323	fotostático	j	121	fotostáticas	0.375
32965	323	puticlub	n	250	puticlub	0.774
32965	323	puticlub	n	71	puticlubs	0.220
32975	323	boludear	v	150	boludear	0.464
32975	323	boludear	v	104	boludeando	0.322
32975	323	boludear	v	30	boludean	0.093
32975	323	boludear	v	9	boludeen	0.028
32975	323	boludear	v	8	boludeamos	0.025
32975	323	boludear	v	7	boludearon	0.022
32975	323	boludear	v	6	boludeó	0.019
32985	322	cuáquero	n	238	cuáqueros	0.739
32985	322	cuáquero	n	84	cuáquero	0.261
32995	322	mejunje	n	263	mejunje	0.817
